,id_institucion,nombre_x,plantel,estado,municipio,domicilio,nombre_y,contenido,similitud
188,63562a,INSTITUTO INTERNACIONAL UNIVERSITARIO,CAMPUS TOLUCA,MÉXICO,TOLUCA,"PASEO TOLLOCAN NO. 303, COLONIA ALTAMIRANO","DISEÑO DE MODAS Y TEXTILES, GASTRONOMIA, ADMINISTRACION DE NEGOCIOS, ADMINISTRACION DE RECURSOS HUMANOS","MÉXICO DISEÑO DE MODAS Y TEXTILES, GASTRONOMIA, ADMINISTRACION DE NEGOCIOS, ADMINISTRACION DE RECURSOS HUMANOS",0.0
189,f107ab,INSTITUTO IRAPUATO,SEDE,GUANAJUATO,IRAPUATO,"PROLONGACION MARIANO J. GARCIA No. 355, COLONIA SAN MIGUELITO","DERECHO (LICENCIATURA ESCOLARIZADA), COMUNICACION, DERECHO (LICENCIATURA MIXTA), JUICIOS ORALES, DESARROLLO HUMANO Y ORGANIZACIONAL, INGENIERIA EN SISTEMAS DIGITALES (LICENCIATURA ESCOLARIZADA), INGENIERIA EN SISTEMAS DIGITALES (LICENCIATURA MIXTA), DISEÑO Y ARTES VISUALES (LICENCIATURA ESCOLARIZADA), DISEÑO Y ARTES VISUALES (LICENCIATURA MIXTA), NUTRICION, PSICOLOGIA EDUCATIVA, DIDACTICA APLICADA, EDUCACION SUPERIOR, ENSEÑANZA, ARQUITECTURA SUSTENTABLE, INGENIERIA INDUSTRIAL (LICENCIATURA ESCOLARIZADA), INGENIERIA INDUSTRIAL (LICENCIATURA MIXTA), ARQUITECTURA SUSTENTABLE (LICENCIATURA MIXTA), TURISMO (LICENCIATURA ESCOLARIZADA), TURISMO (LICENCIATURA MIXTA), RELACIONES LABORALES Y RECURSOS HUMANOS, ADMINISTRACION Y COMERCIO INTERNACIONAL, MERCADOTECNIA (LICENCIATURA ESCOLARIZADA), ADMINISTRACION Y NEGOCIOS INTERNACIONALES, CONTABILIDAD Y FINANZAS, RELACIONES INDUSTRIALES, RELACIONES INDUSTRIALES (LICENCIATURA MIXTA), CALIDAD, FINANZAS, MERCADOTECNIA, FINANZAS Y FISCAL, ADMINISTRACION","GUANAJUATO DERECHO (LICENCIATURA ESCOLARIZADA), COMUNICACION, DERECHO (LICENCIATURA MIXTA), JUICIOS ORALES, DESARROLLO HUMANO Y ORGANIZACIONAL, INGENIERIA EN SISTEMAS DIGITALES (LICENCIATURA ESCOLARIZADA), INGENIERIA EN SISTEMAS DIGITALES (LICENCIATURA MIXTA), DISEÑO Y ARTES VISUALES (LICENCIATURA ESCOLARIZADA), DISEÑO Y ARTES VISUALES (LICENCIATURA MIXTA), NUTRICION, PSICOLOGIA EDUCATIVA, DIDACTICA APLICADA, EDUCACION SUPERIOR, ENSEÑANZA, ARQUITECTURA SUSTENTABLE, INGENIERIA INDUSTRIAL (LICENCIATURA ESCOLARIZADA), INGENIERIA INDUSTRIAL (LICENCIATURA MIXTA), ARQUITECTURA SUSTENTABLE (LICENCIATURA MIXTA), TURISMO (LICENCIATURA ESCOLARIZADA), TURISMO (LICENCIATURA MIXTA), RELACIONES LABORALES Y RECURSOS HUMANOS, ADMINISTRACION Y COMERCIO INTERNACIONAL, MERCADOTECNIA (LICENCIATURA ESCOLARIZADA), ADMINISTRACION Y NEGOCIOS INTERNACIONALES, CONTABILIDAD Y FINANZAS, RELACIONES INDUSTRIALES, RELACIONES INDUSTRIALES (LICENCIATURA MIXTA), CALIDAD, FINANZAS, MERCADOTECNIA, FINANZAS Y FISCAL, ADMINISTRACION",0.060095783537225125
190,b3d2e2,INSTITUTO IRAPUATO,(AGUILAS),GUANAJUATO,IRAPUATO,"AVENIDA LAS AGUILAS NO. 387 Y PROLONGACION MARIANO J. GARCIA No. 355, COLONIA SAN MIGUELITO","ADMINISTRACION Y NEGOCIOS INTERNACIONALES, RELACIONES INDUSTRIALES, MERCADOTECNIA Y PUBLICIDAD, CONTABILIDAD Y FINANZAS","GUANAJUATO ADMINISTRACION Y NEGOCIOS INTERNACIONALES, RELACIONES INDUSTRIALES, MERCADOTECNIA Y PUBLICIDAD, CONTABILIDAD Y FINANZAS",0.0
191,31f130,INSTITUTO LEONARDO BRAVO,PLANTEL ESTADO DE MEXICO,MÉXICO,TLALNEPANTLA DE BAZ,"VIA GUSTAVO BAZ NO. 149, COLONIA UNIDAD HABITACIONAL LOPEZ MATEOS","DERECHO, GASTRONOMIA, ADMINISTRACION DE EMPRESAS","MÉXICO DERECHO, GASTRONOMIA, ADMINISTRACION DE EMPRESAS",0.3026894279756125
192,7ac4dc,INSTITUTO LEONARDO BRAVO,PLANTEL VERACRUZ,VERACRUZ DE IGNACIO DE LA LLAVE,BOCA DEL RÍO,"CALZADA COSTA VERDE NO. 305, FRACCIONAMIENTO COSTA VERDE","DERECHO, CONTADURIA PUBLICA, ADMINISTRACION DE EMPRESAS (LICENCIATURA ESCOLARIZADA), MERCADOTECNIA, GESTION FISCAL DE INVERSIONES, ADMINISTRACION DE EMPRESAS (MAESTRÍA ESCOLARIZADA)","VERACRUZ DE IGNACIO DE LA LLAVE DERECHO, CONTADURIA PUBLICA, ADMINISTRACION DE EMPRESAS (LICENCIATURA ESCOLARIZADA), MERCADOTECNIA, GESTION FISCAL DE INVERSIONES, ADMINISTRACION DE EMPRESAS (MAESTRÍA ESCOLARIZADA)",0.10075741904051122
193,057d70,INSTITUTO LEONARDO BRAVO,PLANTEL VALLARTA,CIUDAD DE MÉXICO,CUAUHTÉMOC,"EZEQUIEL MONTES NO. 138, 115, 116, 120, 134 Y VALLARTA NO. 19, COLONIA TABACALERA","DERECHO, DERECHO CORPORATIVO, DERECHO PENAL, CIENCIAS DE LA COMPUTACION, GASTRONOMIA, ADMINISTRACION DE EMPRESAS (LICENCIATURA ESCOLARIZADA), MERCADOTECNIA, GESTION FISCAL DE INVERSIONES, ADMINISTRACION DE EMPRESAS (MAESTRÍA ESCOLARIZADA), IMPUESTOS","CIUDAD DE MÉXICO DERECHO, DERECHO CORPORATIVO, DERECHO PENAL, CIENCIAS DE LA COMPUTACION, GASTRONOMIA, ADMINISTRACION DE EMPRESAS (LICENCIATURA ESCOLARIZADA), MERCADOTECNIA, GESTION FISCAL DE INVERSIONES, ADMINISTRACION DE EMPRESAS (MAESTRÍA ESCOLARIZADA), IMPUESTOS",0.27607896858395964
194,33dd9f,INSTITUTO LEONARDO BRAVO,PLANTEL LA RAZA,CIUDAD DE MÉXICO,CUAUHTÉMOC,"TETRAZZINI NO. 148, COLONIA PERALVILLO","DERECHO, ADMINISTRACION DE EMPRESAS","CIUDAD DE MÉXICO DERECHO, ADMINISTRACION DE EMPRESAS",0.28607807094856313
195,209d60,INSTITUTO LEONARDO BRAVO,PLANTEL ACAPULCO,GUERRERO,ACAPULCO DE JUÁREZ,"CARRETERA ACCESO A PUERTO MARQUES, COLONIA PUERTO MARQUES","DERECHO, TURISMO, ADMINISTRACION DE EMPRESAS, CONTADURIA PUBLICA","GUERRERO DERECHO, TURISMO, ADMINISTRACION DE EMPRESAS, CONTADURIA PUBLICA",0.21843771054547118
196,a1912d,INSTITUTO LEONARDO BRAVO,PLANTEL LA RAZA (PERALVILLO),CIUDAD DE MÉXICO,CUAUHTÉMOC,"MARIA LUISA TETRAZZINI NO. 146 Y 148, COLONIA PERALVILLO",GASTRONOMIA,CIUDAD DE MÉXICO GASTRONOMIA,0.0
197,642e05,INSTITUTO LINGÜISTICO COMPUTACIONAL ALVART,SEDE,PUEBLA,PUEBLA,"5 PONIENTE NO. 708, COLONIA CENTRO",PSICOLOGIA,PUEBLA PSICOLOGIA,0.0
198,128a78,INSTITUTO LONDRES DE PUEBLA,SEDE,PUEBLA,SAN PEDRO CHOLULA,"CALLE 6 ORIENTE NO. 13, COLONIA CENTRO","GASTRONOMIA, GASTRONOMIA, ADMINISTRACION DE EMPRESAS GASTRONOMICAS","PUEBLA GASTRONOMIA, GASTRONOMIA, ADMINISTRACION DE EMPRESAS GASTRONOMICAS",0.0
199,4096c0,INSTITUTO MANTENSE DE ESTUDIOS PROFESIONALES,SEDE,TAMAULIPAS,EL MANTE,"CALLE OCAMPO NO. 212 SUR, ZONA CENTRO","TRABAJO SOCIAL, PEDAGOGIA","TAMAULIPAS TRABAJO SOCIAL, PEDAGOGIA",0.0
200,8636c3,INSTITUTO MEXICANO DE ESTOMATOLOGIA,SEDE,SAN LUIS POTOSI,SAN LUIS POTOSÍ,"ARISTA NO. 750-A, COLONIA CENTRO","ORTODONCIA, ODONTOPEDIATRIA","SAN LUIS POTOSI ORTODONCIA, ODONTOPEDIATRIA",0.0
201,aff5e4,INSTITUTO MEXICANO DE ESTUDIOS SUPERIORES PARA LA ACTUALIZACION DE PROFESIONALES,SEDE,CIUDAD DE MÉXICO,IZTAPALAPA,"AVENIDA TLAHUAC NO. 5062, COLONIA LOMAS DE SAN LORENZO","CIRUJANO DENTISTA, ORTODONCIA Y ORTOPEDIA MAXILOFACIAL, CIRUGIA BUCAL, ENDOPERIODONTOLOGIA, ODONTOPEDIATRIA, PROTESIS BUCAL, ACTUALIZACION E INNOVACION EDUCATIVA, ENSEÑANZA EDUCATIVA PARA PROFESIONISTAS","CIUDAD DE MÉXICO CIRUJANO DENTISTA, ORTODONCIA Y ORTOPEDIA MAXILOFACIAL, CIRUGIA BUCAL, ENDOPERIODONTOLOGIA, ODONTOPEDIATRIA, PROTESIS BUCAL, ACTUALIZACION E INNOVACION EDUCATIVA, ENSEÑANZA EDUCATIVA PARA PROFESIONISTAS",0.0
202,819dae,INSTITUTO MEXICANO DE ESTUDIOS SUPERIORES Y DE POSGRADO,SEDE,CIUDAD DE MÉXICO,GUSTAVO A. MADERO,"AVENIDA MONTEVIDEO NO. 635, COLONIA SAN BARTOLO ATEPEHUACAN",DERECHO,CIUDAD DE MÉXICO DERECHO,0.3791350388432496
203,9f1a23,INSTITUTO MEXICANO DE INVESTIGACION Y DESARROLLO EN CIENCIAS POLICIALES,SEDE,PUEBLA,PUEBLA,"AVENIDA REFORMA NO. 3911 PISO 1, COLONIA LA PAZ","SEGURIDAD PUBLICA Y CIENCIAS POLICIALES (MAESTRÍA ESCOLARIZADA), SEGURIDAD PUBLICA, PROCESAMIENTO PENAL Y POLITICA CRIMINAL, SEGURIDAD PUBLICA Y CIENCIAS POLICIALES (MAESTRIA NO ESCOLARIZADA), SEGURIDAD PUBLICA, POLITICA CRIMINAL Y PROCESAMIENTO PENAL, ADMINISTRACION DE SEGURIDAD PATRIMONIAL Y GESTION DE RIESGOS, INTELIGENCIA Y CIBERSEGURIDAD, DERECHO Y SEGURIDAD PUBLICA","PUEBLA SEGURIDAD PUBLICA Y CIENCIAS POLICIALES (MAESTRÍA ESCOLARIZADA), SEGURIDAD PUBLICA, PROCESAMIENTO PENAL Y POLITICA CRIMINAL, SEGURIDAD PUBLICA Y CIENCIAS POLICIALES (MAESTRIA NO ESCOLARIZADA), SEGURIDAD PUBLICA, POLITICA CRIMINAL Y PROCESAMIENTO PENAL, ADMINISTRACION DE SEGURIDAD PATRIMONIAL Y GESTION DE RIESGOS, INTELIGENCIA Y CIBERSEGURIDAD, DERECHO Y SEGURIDAD PUBLICA",0.03871371787354721
204,980229,INSTITUTO MEXICANO DE LA AUDICION Y EL LENGUAJE,SEDE,CIUDAD DE MÉXICO,MIGUEL HIDALGO,"AVENIDA PROGRESO NO. 141-A, COLONIA ESCANDON","LINGÜISTICA APLICADA PARA UNA PRIMERA LENGUA, AUDIOMETRIA Y REHABILITACION AUDITIVA, TERAPIA DE LA AUDICION, LA VOZ Y EL LENGUAJE ORAL Y ESCRITO, PATOLOGIA DE LA AUDICION Y EL LENGUAJE","CIUDAD DE MÉXICO LINGÜISTICA APLICADA PARA UNA PRIMERA LENGUA, AUDIOMETRIA Y REHABILITACION AUDITIVA, TERAPIA DE LA AUDICION, LA VOZ Y EL LENGUAJE ORAL Y ESCRITO, PATOLOGIA DE LA AUDICION Y EL LENGUAJE",0.0
205,d232cb,INSTITUTO MEXICANO DE LA PAREJA,SEDE,CIUDAD DE MÉXICO,MIGUEL HIDALGO,"PASEO DE LA REFORMA NO. 2693 TORRE A 4Â° PISO, COLONIA LOMAS D E BEZARES","PSICOLOGIA, PSICOTERAPIA DE PAREJA","CIUDAD DE MÉXICO PSICOLOGIA, PSICOTERAPIA DE PAREJA",0.0
206,cae1a7,INSTITUTO MEXICANO DE ORTODONCIA,SEDE,GUANAJUATO,LEÓN,"BOULEVARD LAS PALMAS NO. 439-A Y 441 LOCAL 5 Y LOCAL S/N, COLONIA ARBIDE",ORTODONCIA Y ORTOPEDIA MAXILOFACIAL,GUANAJUATO ORTODONCIA Y ORTOPEDIA MAXILOFACIAL,0.0
207,88f4f0,INSTITUTO MEXICANO DE PSICOANALISIS,SEDE,CIUDAD DE MÉXICO,COYOACÁN,"ODONTOLOGIA NO. 9, COLONIA COPILCO-UNIVERSIDAD",PSICOANALISIS,CIUDAD DE MÉXICO PSICOANALISIS,0.0
208,7dd68c,INSTITUTO MEXICANO DE PSICOONCOLOGIA,PLANTEL MONTEVIDEO,CIUDAD DE MÉXICO,GUSTAVO A. MADERO,"AVENIDA MONTEVIDEO NO. 635 y 625, COLONIA SAN BARTOLO ATEPEHUACAN","ESTUDIOS DEL SUICIDIO, DERECHO FAMILIAR, DERECHO PENAL, TANATOLOGIA (MAESTRÍA), TANATOLOGIA (DOCTORADO), INFORMATICA ADMINISTRATIVA, PSICOPEDAGOGIA (LICENCIATURA), GERONTOLOGIA, PSICOTERAPIA TRANSPERSONAL INTEGRATIVA, PSICOONCOLOGIA (MAESTRÍA), EDUCACION, EVALUACION EDUCATIVA, ADMINISTRACION Y FINANZAS, COMERCIO EXTERIOR","CIUDAD DE MÉXICO ESTUDIOS DEL SUICIDIO, DERECHO FAMILIAR, DERECHO PENAL, TANATOLOGIA (MAESTRÍA), TANATOLOGIA (DOCTORADO), INFORMATICA ADMINISTRATIVA, PSICOPEDAGOGIA (LICENCIATURA), GERONTOLOGIA, PSICOTERAPIA TRANSPERSONAL INTEGRATIVA, PSICOONCOLOGIA (MAESTRÍA), EDUCACION, EVALUACION EDUCATIVA, ADMINISTRACION Y FINANZAS, COMERCIO EXTERIOR",0.11984187649329382
209,fe30b5,INSTITUTO MEXICANO DE PSICOONCOLOGIA,PLANTEL TLALPAN,CIUDAD DE MÉXICO,BENITO JUÁREZ,"CALZADA DE TLALPAN NO. 1471, COLONIA PORTALES","TANATOLOGIA, PSICOPEDAGOGIA, PSICOLOGIA, GERONTOLOGIA, TRABAJO SOCIAL, PSICOTERAPIA TRANSPERSONAL INTEGRATIVA, PSICOONCOLOGIA","CIUDAD DE MÉXICO TANATOLOGIA, PSICOPEDAGOGIA, PSICOLOGIA, GERONTOLOGIA, TRABAJO SOCIAL, PSICOTERAPIA TRANSPERSONAL INTEGRATIVA, PSICOONCOLOGIA",0.0
210,db17ad,INSTITUTO MEXICANO DEL PETROLEO,SEDE,CIUDAD DE MÉXICO,GUSTAVO A. MADERO,"AVENIDA EJE CENTRAL LAZARO CARDENAS NO.152, COLONIA SAN BARTOLO ATEPEHUACAN","PROCURA Y EXPEDITACION, INGENIERIA DE PROYECTO EN SISTEMAS DE TUBERIAS, INSPECCION NAVAL, INGENIERIA DE PROYECTO EN ELECTRICIDAD, INGENIERIA BASICA DE PROCESOS, ANALISIS DE ESFUERZOS, INGENIERIA DE PROYECTO CIVIL, TRAFICO NAVAL, TRANSPORTE MULTIMODAL, TRANSFERENCIA DE CALOR, ESTRUCTURAS METALICAS, INGENIERIA DE PROYECTO EN INSTRUMENTACION Y CONTROL, INGENIERIA DE PROYECTO EN ADMINISTRACION DE PROYECTOS, DRAGADO Y SEÑALAMIENTO MARITIMO, MANTENIMIENTO Y TECNOLOGIA NAVAL, TURBOMAQUINARIA, INGENIERIA DE PROYECTO EN INGENIERIA ECONOMICA, RECIPIENTES Y TANQUES DE ALMACENAMIENTO, ADMINISTRACION Y OPERACION PORTUARIA, OPERACION MARITIMA","CIUDAD DE MÉXICO PROCURA Y EXPEDITACION, INGENIERIA DE PROYECTO EN SISTEMAS DE TUBERIAS, INSPECCION NAVAL, INGENIERIA DE PROYECTO EN ELECTRICIDAD, INGENIERIA BASICA DE PROCESOS, ANALISIS DE ESFUERZOS, INGENIERIA DE PROYECTO CIVIL, TRAFICO NAVAL, TRANSPORTE MULTIMODAL, TRANSFERENCIA DE CALOR, ESTRUCTURAS METALICAS, INGENIERIA DE PROYECTO EN INSTRUMENTACION Y CONTROL, INGENIERIA DE PROYECTO EN ADMINISTRACION DE PROYECTOS, DRAGADO Y SEÑALAMIENTO MARITIMO, MANTENIMIENTO Y TECNOLOGIA NAVAL, TURBOMAQUINARIA, INGENIERIA DE PROYECTO EN INGENIERIA ECONOMICA, RECIPIENTES Y TANQUES DE ALMACENAMIENTO, ADMINISTRACION Y OPERACION PORTUARIA, OPERACION MARITIMA",0.0
211,8b3f98,INSTITUTO MEXICO DE EDUCACION SUPERIOR,SEDE,YUCATÁN,MÉRIDA,"CALLE 50 NO. 290 POR 19, COLONIA ROMA",TECNO INNOVACION EDUCATIVA,YUCATÁN TECNO INNOVACION EDUCATIVA,0.0
212,847d8e,INSTITUTO MULTIDISCIPLINARIO COMPLEX,SEDE,VERACRUZ DE IGNACIO DE LA LLAVE,BOCA DEL RÍO,"AVENIDA PALMERAS NO. 646, FRACCIONAMIENTO JARDINES DE VIRGINIA",DANZA MULTIDISCIPLINARIA INTEGRAL,VERACRUZ DE IGNACIO DE LA LLAVE DANZA MULTIDISCIPLINARIA INTEGRAL,0.0
213,ecc2d7,INSTITUTO NACIONAL DE ADMINISTRACION PUBLICA,SEDE,CIUDAD DE MÉXICO,CUAJIMALPA DE MORELOS,"CARRETERA LIBRE MEXICO-TOLUCA NO. 2151 KM 14.5, COLONIA PALO ALTO","CONTRATACION Y ENAJENACIONES PUBLICAS, INTELIGENCIA PARA LA SEGURIDAD NACIONAL, GOBIERNO Y ADMINISTRACION PUBLICA, ADMINISTRACION PUBLICA (LICENCIATURA), ADMINISTRACION EDUCATIVA Y DESARROLLO DE HABILIDADES DIRECTIVAS, ADMINISTRACION PUBLICA, ADMINISTRACION PUBLICA (MAESTRIA NO ESCOLARIZADA), ADMINISTRACION PUBLICA (DOCTORADO ESCOLARIZADA)","CIUDAD DE MÉXICO CONTRATACION Y ENAJENACIONES PUBLICAS, INTELIGENCIA PARA LA SEGURIDAD NACIONAL, GOBIERNO Y ADMINISTRACION PUBLICA, ADMINISTRACION PUBLICA (LICENCIATURA), ADMINISTRACION EDUCATIVA Y DESARROLLO DE HABILIDADES DIRECTIVAS, ADMINISTRACION PUBLICA, ADMINISTRACION PUBLICA (MAESTRIA NO ESCOLARIZADA), ADMINISTRACION PUBLICA (DOCTORADO ESCOLARIZADA)",0.0
214,09527b,INSTITUTO NACIONAL DE CIENCIAS PENALES,SEDE,CIUDAD DE MÉXICO,TLALPAN,"MAGISTERIO NACIONAL NO. 113, COLONIA TLALPAN","HECHOS DE TRANSITO, ADMINISTRACION DE PRISIONES, DERECHO PENAL, CIENCIAS PENALES, CIENCIAS PENALES CON ESPECIALIZACION EN CRIMINALISTICA, CIENCIAS PENALES CON ESPECIALIZACION EN CIENCIA JURIDICO PENAL","CIUDAD DE MÉXICO HECHOS DE TRANSITO, ADMINISTRACION DE PRISIONES, DERECHO PENAL, CIENCIAS PENALES, CIENCIAS PENALES CON ESPECIALIZACION EN CRIMINALISTICA, CIENCIAS PENALES CON ESPECIALIZACION EN CIENCIA JURIDICO PENAL",0.05897077598389025
215,248cab,INSTITUTO NACIONAL DE ESTUDIOS SINDICALES Y DE ADMINISTRACION PUBLICA DE LA F.S.T.S.E.,SEDE,CIUDAD DE MÉXICO,CUAUHTÉMOC,"ANTONIO CASO NO. 35 4Â° PISO, COLONIA TABACALERA","DERECHO BUROCRATICO (LICENCIATURA ESCOLARIZADA), DERECHO BUROCRATICO (LICENCIATURA MIXTA), GOBIERNO Y ADMINISTRACION PUBLICA","CIUDAD DE MÉXICO DERECHO BUROCRATICO (LICENCIATURA ESCOLARIZADA), DERECHO BUROCRATICO (LICENCIATURA MIXTA), GOBIERNO Y ADMINISTRACION PUBLICA",0.17829021341712722
216,a10f77,INSTITUTO NACIONAL DE ORTODONCIA Y ORTOPEDIA MAXILAR,SEDE,JALISCO,GUADALAJARA,"AVENIDA VALLARTA 1191 2o. Y 3er. PISO, COLONIA AMERICANA",ORTODONCIA,JALISCO ORTODONCIA,0.0
217,587192,INSTITUTO OVIEDO,SEDE,GUANAJUATO,LEÓN,"COFRADIA NO. 202, COLONIA EL PALOTE",FILOSOFIA,GUANAJUATO FILOSOFIA,0.0
218,2e2898,INSTITUTO PANAMERICANO DE ALTA DIRECCION DE EMPRESA,SEDE,CIUDAD DE MÉXICO,AZCAPOTZALCO,"FLORESTA NO. 20, COLONIA CLAVERIA","DIRECCION DE EMPRESAS PARA EJECUTIVOS CON EXPERIENCIA, DIRECCION DE EMPRESA, ADMINISTRACION Y DIRECCION DE EMPRESAS","CIUDAD DE MÉXICO DIRECCION DE EMPRESAS PARA EJECUTIVOS CON EXPERIENCIA, DIRECCION DE EMPRESA, ADMINISTRACION Y DIRECCION DE EMPRESAS",0.0
219,288563,INSTITUTO PANAMERICANO DE ALTA DIRECCION DE EMPRESA,PLANTEL GUADALAJARA,JALISCO,EL ARENAL,"AVENIDA CARLOS LLANO CIFUENTES NO. 3000, FRACCIONAMIENTO EL RIO COUNTRY CLUB",DIRECCION DE EMPRESAS PARA EJECUTIVOS CON EXPERIENCIA,JALISCO DIRECCION DE EMPRESAS PARA EJECUTIVOS CON EXPERIENCIA,0.0
220,a3820d,INSTITUTO PANAMERICANO DE ALTA DIRECCION DE EMPRESA,PLANTEL MONTERREY,NUEVO LEÓN,MONTERREY,"AVENIDA BOULEVARD DIAZ ORDAZ NO. 100, COLONIA SANTA MARIA","DIRECCION DE EMPRESAS PARA EJECUTIVOS CON EXPERIENCIA, DIRECCION DE EMPRESA","NUEVO LEÓN DIRECCION DE EMPRESAS PARA EJECUTIVOS CON EXPERIENCIA, DIRECCION DE EMPRESA",0.0
221,a3c9f4,INSTITUTO PARA EL DESARROLLO Y ACTUALIZACION DE PROFESIONALES,SEDE,CIUDAD DE MÉXICO,MIGUEL HIDALGO,"PROGRESO 227, ESCANDON",ORTODONCIA,CIUDAD DE MÉXICO ORTODONCIA,0.0
222,27de54,INSTITUTO PEDAGOGICO DE ESTUDIOS PROFESIONALES,SEDE,GUERRERO,ACAPULCO DE JUÁREZ,"AVENIDA EJIDO ESQUINA SIERRA NORTE DE PUEBLA, COLONIA VISTA ALEGRE","NUTRICION, PEDAGOGIA","GUERRERO NUTRICION, PEDAGOGIA",0.0
223,964fea,INSTITUTO PEDAGOGICO ESTEFANIA CASTAÑEDA,SEDE,MÉXICO,ECATEPEC DE MORELOS,"MILPA ALTA NO. 4, COLONIA LA JOYA","PSICOLOGIA, PEDAGOGIA","MÉXICO PSICOLOGIA, PEDAGOGIA",0.0
224,b1ad1d,INSTITUTO PROFESIONAL DE EMPRENDEDORES,SEDE,CHIAPAS,TUXTLA GUTIÉRREZ,"SEXTA NORTE PONIENTE NO. 143, COLONIA BARRIO COLON","ECONOMIA, CRIMINALISTICA (LICENCIATURA ESCOLARIZADA), CRIMINALISTICA (MAESTRÍA MIXTA), DISEÑO GRAFICO, TRABAJO SOCIAL, CONTADURIA Y FINANZAS, PEDAGOGIA, PLANEACION Y ESTRATEGIAS DE ENSEÑANZA, EDUCACION, EDUCACION","CHIAPAS ECONOMIA, CRIMINALISTICA (LICENCIATURA ESCOLARIZADA), CRIMINALISTICA (MAESTRÍA MIXTA), DISEÑO GRAFICO, TRABAJO SOCIAL, CONTADURIA Y FINANZAS, PEDAGOGIA, PLANEACION Y ESTRATEGIAS DE ENSEÑANZA, EDUCACION, EDUCACION",0.0
225,ddbfb5,INSTITUTO PROFESIONAL ODONTOLOGICO (INPRO) (TOLUCA),SEDE,MÉXICO,TOLUCA,"VICENTE VILLADA NO. 303, COLONIA FRANCISCO MURGUIA","HIGIENSTA DENTAL, ORTODONCIA","MÉXICO HIGIENSTA DENTAL, ORTODONCIA",0.0
226,f5fd83,CENTRO DE ESTUDIOS UNIVERSITARIOS DEL NUEVO OCCIDENTE,SEDE,SONORA,NAVOJOA,"CALLE RINCON NO. 100 INT. 1, 2, 3, 4, 5, 6, 7, 8, 9 Y 10, ENTRE BOULEVARD OBREGON Y AVE. HIDALGO, COLONIA REFORMA","CRIMINOLOGIA (LIC. ESCOLARIZADA), CRIMINOLOGIA (LIC. ESCOLARIZADA)","SONORA CRIMINOLOGIA (LIC. ESCOLARIZADA), CRIMINOLOGIA (LIC. ESCOLARIZADA)",0.0
227,bc3b4c,CENTRO DE ESTUDIOS UNIVERSITARIOS HERMAN GRASSMANN,SEDE,CIUDAD DE MÉXICO,GUSTAVO A. MADERO,"CALLE MALAQUITA NO. 93 ESQ. TALISMAN, COLONIA ESTRELLA","DERECHO (LICENCIATURA), DERECHO (MAESTRIA), DERECHO PROCESAL PENAL, JUICIOS ORALES, DERECHO (DOCTORADO), INFORMATICA, PSICOPEDAGOGIA, PEDAGOGIA, EDUCACION, ADMINISTRACION DE EMPRESAS, ADMINISTRACION DE EMPRESAS TURISTICAS, CONTADURIA PUBLICA, ADMINISTRACION Y ALTA DIRECCION","CIUDAD DE MÉXICO DERECHO (LICENCIATURA), DERECHO (MAESTRIA), DERECHO PROCESAL PENAL, JUICIOS ORALES, DERECHO (DOCTORADO), INFORMATICA, PSICOPEDAGOGIA, PEDAGOGIA, EDUCACION, ADMINISTRACION DE EMPRESAS, ADMINISTRACION DE EMPRESAS TURISTICAS, CONTADURIA PUBLICA, ADMINISTRACION Y ALTA DIRECCION",0.36798737487212774
228,c4a8b3,CENTRO DE ESTUDIOS UNIVERSITARIOS MORELOS,SEDE,MORELOS,JOJUTLA,"BOULEVARD 17 DE ABRIL S/N, COLONIA LOS PILARES","DERECHO, PEDAGOGIA, ADMINISTRACION","MORELOS DERECHO, PEDAGOGIA, ADMINISTRACION",0.2996630337239104
229,c4fc1d,CENTRO DE ESTUDIOS UNIVERSITARIOS MOYOCOYANI,SEDE,HIDALGO,ACTOPAN,"CARRETERA MEXICO LAREDO NORTE NO. 14-A, COLONIA OBRERA","INFORMATICA ADMINISTRATIVA, PEDAGOGIA, FORMACION DOCENTE","HIDALGO INFORMATICA ADMINISTRATIVA, PEDAGOGIA, FORMACION DOCENTE",0.0
230,1a6a54,CENTRO DE ESTUDIOS UNIVERSITARIOS PART,SEDE,CIUDAD DE MÉXICO,CUAUHTÉMOC,"ANTONIO CASO NO. 53, COLONIA TABACALERA","DERECHO, INFORMATICA, ADMINISTRACION, MERCADOTECNIA, CONTADURIA","CIUDAD DE MÉXICO DERECHO, INFORMATICA, ADMINISTRACION, MERCADOTECNIA, CONTADURIA",0.24118492229885455
